"","X","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"394",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","vectorAdd",8,268435456,"Graphics Device (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99.965146,0.792623,0.512003,0.512469,21,100,100,95.238095,1.3e-05,12.201659,0,0,0,0,8,4,0,0,0,0,134217728,33554432,67114720,33554049,50,0,172.535986,86.267993,345.071973,86.267993,172.551042,86.267009,172.535986,0,0,0,0,50,100,67108864,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,268435456,268435456,0,0,0,176160768,176163107,"High (8)","Low (1)",0,"Idle (0)",268435456,0,3221225472,0,268435456,805306368,805306368,0,167774499,16777216,16777216,117440512,41943040,0,0,1.007095,4.079234,90.924689,8.8e-05,0,2.140172,0.002996,0.088747,1.272914,0.484065,0,5,67118807,33554438,0,0,50,0,0,172.535986,86.267993,67108864,33554432,172.56155,86.268009,0,12.854,"Low (3)",0,0,"Low (1)",0,0.726219,0.304786,0,"Graphics Device (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",100663296,100663296,67109120,67108608,33557360,33557400,16777261,16774676,16777443,16777450,33557368,33557376,33554432,33554432,16777216,16777216,0,0,0,0,33559372,33559335,16777222,16777216,0,0,5,0,349115092,0,0,536870912,0,0,0,0,268435456,0,0,0,0,0,0,0,0,0,0,8388608,1160548948,159386624,8388608,176160768,5637144576,5368709120,0,0,0,0,0,0,0,0,0,16777216,8388608,0,16777216,348979380,17590488296,2280503007,1048576,0,0,0,0,23.095585,0.012444,1048576,1,1,256,1,1,8,0,0
"725",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,131072,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",51.876861,0.755638,1.252472,1.283545,21,100,100,95.238095,0.02381,30.596123,0,0,0,0,8,4,1,1,0,0,65536,16384,408,13627,50,0,177.556818,88.778409,355.113636,88.778409,2.21079,73.839318,177.556818,0,0,22.194602,22.194602,50,100,32768,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,131072,131072,0,0,0,86016,88064,"Mid (4)","Low (2)",0,"Low (1)",131072,0,1572864,0,131072,393216,393216,0,83968,8192,8192,57344,20480,0,0,10.836544,11.908029,49.672192,0,0,10.648551,11.2583,0.381451,3.842941,1.451992,0,5,32935,16390,0,0,50,98.803711,0.439453,177.556818,88.778409,32768,16384,178.461725,88.810921,0,27.743253,"Mid (4)",0,0,"Low (1)",0,1.874406,0.398704,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",49728,48576,33024,32512,11453,296,5974,6807,5824,5925,11437,11476,16384,16384,8192,8192,15980,15984,0,0,16416,16423,8197,8193,0,0,1,4,206436,0,0,262144,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,4096,187354,79872,4096,86016,2752512,2621440,0,0,0,0,0,0,0,0,0,8192,4096,0,8192,142291,7594072,442214,512,0,0,0,0,0.422405,5.28e-06,512,1,1,256,1,1,8,0,0
"726",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,262144,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",75.529855,0.775858,0.777795,0.804102,21,100,100,95.238095,0.010306,19.156543,0,0,0,0,8,4,0,0,0,0,131072,32768,36552,28480,50,0,144.440541,72.220271,288.881083,72.220271,80.56016,62.769571,144.440541,0,0,0,0,50,100,65536,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,262144,262144,0,0,0,172032,174080,"High (7)","Low (2)",0,"Idle (0)",262144,0,3145728,0,262144,786432,786432,0,165888,16384,16384,114688,40960,0,0,1.813167,6.731505,79.535219,0,0,4.697449,4.336958,0.203482,1.895776,0.786444,0,5,65607,32774,0,0,50,43.792725,0,144.440541,72.220271,65536,32768,144.597024,72.233495,0,11.284417,"Mid (4)",0,0,"Low (1)",0,1.14506,0.368081,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99072,97536,66304,64768,18836,18252,14386,14130,14370,14380,19040,18976,32768,32768,16384,16384,14372,14332,0,0,32800,32807,16389,16385,0,0,1,4,260132,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,563045,157425,8192,172032,5505024,5242880,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,193159,9693754,1231779,1024,0,0,0,0,0.425035,1.3024e-05,1024,1,1,256,1,1,8,0,0
"727",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,524288,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",90.945926,0.863901,0.508382,0.510494,21,100,100,95.238095,0.005952,12.15773,0,0,0,0,8,4,0,0,0,0,262144,65536,130860,60605,50,0,106.073155,53.036577,212.14631,53.036577,105.901589,49.046048,106.073155,0,0,0,0,50,100,131072,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,524288,524288,0,0,0,344064,346112,"High (8)","Low (1)",0,"Idle (0)",524288,0,6291456,0,524288,1572864,1572864,0,329728,32768,32768,229376,81920,0,0,1.576894,3.749473,90.04249,0,0,2.106067,0.938527,0.105203,1.053146,0.428202,0,5,131239,65542,0,0,50,0.262451,0,106.073155,53.036577,131072,65536,106.208304,53.041433,0,4.143482,"Low (3)",0,0,"Low (1)",0,0.717091,0.273357,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",197184,196032,131328,130816,65436,65408,30257,30668,30496,30178,65440,65456,65536,65536,32768,32768,148,148,0,0,65568,65575,32768,32774,0,0,4,1,658152,0,0,1048576,0,0,0,0,524288,0,0,0,0,0,0,0,0,0,0,16384,2042054,313344,16384,344064,11010048,10485760,0,0,0,0,0,0,0,0,0,32768,16384,0,32768,593396,32097286,4258300,2048,0,0,0,0,0.443982,3.6254e-05,2048,1,1,256,1,1,8,0,0
"728",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,1048576,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",95.315692,0.86396,0.487279,0.490098,21,100,100,95.238095,0.002578,11.670489,0,0,0,0,8,4,0,0,0,0,524288,131072,262160,126999,50,0,106.153867,53.076934,212.307734,53.076934,106.160346,51.427593,106.153867,0,0,0,0,50,100,262144,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1048576,1048576,0,0,0,688128,689902,"High (8)","Low (1)",0,"Idle (0)",1048576,0,12582912,0,1048576,3145728,3145728,0,657134,65536,65536,458752,163840,0,0,0.885262,3.574345,91.686735,0,0,1.869535,0.464299,0.097505,1.026069,0.39625,0,5,262215,131078,0,0,50,0,0,106.153867,53.076934,262144,131072,106.182618,53.079363,0,2.073318,"Low (3)",0,0,"Low (1)",0,0.680575,0.27393,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",393792,392640,262784,261504,131080,131072,63488,63318,63490,63480,131080,131072,131072,131072,65536,65536,0,0,0,0,131168,131143,65541,65537,0,0,1,4,1305876,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,4291682,624371,32768,688128,22020096,20971520,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,1241571,68209478,8842443,4096,0,0,0,0,0.481913,7.2861e-05,4096,1,1,256,1,1,8,0,0
"729",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,2097152,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",97.555559,0.868023,0.485484,0.486049,21,100,100,95.238095,0.001488,11.573342,0,0,0,0,8,4,0,0,0,0,1048576,262144,524296,257785,50,0,107.220301,53.61015,214.440602,53.61015,107.221937,52.718707,107.220301,0,0,0,0,50,100,524288,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2097152,2097152,0,0,0,1376256,1378304,"High (8)","Low (1)",0,"Idle (0)",2097152,0,25165824,0,2097152,6291456,6291456,0,1312768,131072,131072,917504,327680,0,0,0.852393,3.511926,92.108127,0,0,1.763771,0.287535,0.093767,0.997383,0.385097,0,5,524455,262150,0,0,50,0,0,107.220301,53.61015,524288,262144,107.254453,53.611377,0,1.047072,"Low (3)",0,0,"Low (1)",0,0.672014,0.282648,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",787392,785472,524928,523648,262201,262144,128926,129162,128908,129011,262197,262184,262144,262144,131072,131072,0,0,0,0,262176,262183,131073,131077,0,0,1,4,2604192,0,0,4194304,0,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,65536,8709546,1246960,65536,1376256,44040192,41943040,0,0,0,0,0,0,0,0,0,131072,65536,0,131072,2535520,138466128,17803604,8192,0,0,0,0,0.559109,0.000145593,8192,1,1,256,1,1,8,0,0
"730",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,4194304,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",98.534889,0.842835,0.480567,0.481151,21,100,100,95.238095,0.000645,11.45634,0,0,0,0,8,4,0,0,0,0,2097152,524288,1048584,520082,50,0,106.720123,53.360062,213.440247,53.360062,106.720938,52.931991,106.720123,0,0,0,0,50,100,1048576,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304,4194304,0,0,0,2752512,2754287,"High (8)","Low (1)",0,"Idle (0)",4194304,0,50331648,0,4194304,12582912,12582912,0,2623215,262144,262144,1835008,655360,0,0,0.938289,3.546986,92.015136,0,0,1.824315,0.151117,0.099316,1.025448,0.399392,0,5,1093125,524294,0,0,50,0,0,106.720123,53.360062,1048576,524288,111.254153,53.360672,0,533.600586,"Low (3)",0,0,"Low (1)",0,0.669788,0.282493,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",1573824,1571904,1049088,1048064,524296,524288,260022,260122,260042,260044,524296,524288,524288,524288,262144,262144,0,0,0,0,524449,524455,262149,262145,0,0,1,4,5123884,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,17376638,2492142,131072,2752512,88080384,83886080,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,5057639,270609866,34869697,16384,0,0,0,0,0.694955,0.000291187,16384,1,1,256,1,1,8,0,0
"731",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,8388608,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99.377555,0.863921,0.479662,0.479734,21,100,100,95.238095,0.000372,11.42243,0,0,0,0,8,4,0,0,0,0,4194304,1048576,2097168,1044508,50,0,106.657292,53.328646,213.314584,53.328646,106.658106,53.121755,106.657292,0,0,0,0,50,100,2097152,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,8388608,8388608,0,0,0,5505024,5506799,"High (8)","Low (1)",0,"Idle (0)",8388608,0,100663296,0,8388608,25165824,25165824,0,5244655,524288,524288,3670016,1310720,0,0,0.837017,3.352896,92.765132,0,0,1.545906,0.072099,0.088581,0.967181,0.371188,0,5,2097223,1048582,0,0,50,0,0,106.657292,53.328646,2097152,1048576,106.660903,53.328951,0,266.642578,"Low (3)",0,0,"Low (1)",0,0.66485,0.283754,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",3146880,3144576,2097664,2096640,1048729,1048576,521988,522488,521905,521901,1048697,1048692,1048576,1048576,524288,524288,0,0,0,0,1048608,1048615,524288,524294,0,0,0,5,10232712,0,0,16777216,0,0,0,0,8388608,0,0,0,0,0,0,0,0,0,0,262144,35075473,4982515,262144,5505024,176160768,167772160,0,0,0,0,0,0,0,0,0,524288,262144,0,524288,10161598,553840358,72320955,32768,0,0,0,0,0.98065,0.000581414,32768,1,1,256,1,1,8,0,0
"732",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,12582912,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99.601565,0.851208,0.479633,0.479286,21,100,100,95.238095,0.000215,11.411702,0,0,0,0,8,4,0,0,0,0,6291456,1572864,3145744,1569394,50,0,106.494519,53.247259,212.989037,53.247259,106.49506,53.129787,106.494519,0,0,0,0,50,100,3145728,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,12582912,12582912,0,0,0,8257536,8259311,"High (8)","Low (1)",0,"Idle (0)",12582912,0,150994944,0,12582912,37748736,37748736,0,7866095,786432,786432,5505024,1966080,0,0,0.852028,3.52969,92.407172,0,0,1.65205,0.049372,0.096157,1.019642,0.393889,0,5,3145895,1572870,0,0,50,0,0,106.494519,53.247259,3145728,1572864,106.500172,53.247462,0,177.490234,"Low (3)",0,0,"Low (1)",0,0.665324,0.28397,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",4719360,4717824,3146368,3145088,1572872,1573000,784460,784038,784430,784444,1572872,1572864,1572864,1572864,786432,786432,0,0,0,0,1572896,1572903,786437,786433,0,0,1,4,15280904,0,0,25165824,0,0,0,0,12582912,0,0,0,0,0,0,0,0,0,0,393216,52618968,7473152,393216,8257536,264241152,251658240,0,0,0,0,0,0,0,0,0,786432,393216,0,786432,15209794,830285972,105786993,49152,0,0,0,0,1.295333,0.00088236,49152,1,1,256,1,1,8,0,0
"733",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,16777216,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99.651241,0.848766,0.479135,0.47944,21,100,100,95.238095,0.000161,11.415338,0,0,0,0,8,4,0,0,0,0,8388608,2097152,4194320,2091392,50,0,107.229867,53.614933,214.459733,53.614933,107.230276,53.467675,107.229867,0,0,0,0,50,100,4194304,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,16777216,16777216,0,0,0,11010048,11011820,"High (8)","Low (1)",0,"Idle (0)",16777216,0,201326592,0,16777216,50331648,50331648,0,10487532,1048576,1048576,7340032,2621440,0,0,0.865016,3.509857,92.31942,0,0,1.750505,0.036528,0.097308,1.015339,0.406027,0,5,4194375,2097158,0,0,50,0,0,107.229867,53.614933,4194304,2097152,107.231682,53.615087,0,134.037109,"Low (3)",0,0,"Low (1)",0,0.673028,0.284375,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",6292416,6290496,4194816,4193792,2097160,2097352,1046205,1046240,1046314,1046440,2097160,2097152,2097152,2097152,1048576,1048576,0,0,0,0,2097248,2097223,1048581,1048577,0,0,5,0,20360064,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,73955240,9963251,524288,11010048,352321536,335544320,0,0,0,0,0,0,0,0,0,1048576,524288,0,1048576,20292855,1087876016,142029672,65536,0,0,0,0,1.597358,0.00116078,65536,1,1,256,1,1,8,0,0
"734",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,20971520,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99.746826,0.858768,0.479352,0.47926,21,100,100,95.238095,0.000149,11.411028,0,0,0,0,8,4,0,0,0,0,10485760,2621440,5353280,2617711,50,0,106.532469,53.266234,213.064937,53.266234,108.775737,53.190463,106.532469,0,0,0,0,50,100,5242880,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,20971520,20971520,0,0,0,13762560,13764608,"High (8)","Low (1)",0,"Idle (0)",20971520,0,251658240,0,20971520,62914560,62914560,0,13109248,1310720,1310720,9175040,3276800,0,0,0.873066,3.545962,92.254313,0,0,1.771741,0.02291,0.096877,1.0256,0.409533,0,5,5243047,2621446,0,0,50,0,0,106.532469,53.266234,5242880,2621440,106.535862,53.266356,0,106.532227,"Low (3)",0,0,"Low (1)",0,0.672349,0.276099,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",7864896,7863744,5243520,5242240,2621448,2621440,1309071,1309005,1308990,1309004,2621448,2621440,2621440,2621440,1310720,1310720,0,0,0,0,2731844,2731865,1310724,1310722,0,0,0,5,25449172,0,0,41943040,0,0,0,0,20971520,0,0,0,0,0,0,0,0,0,0,655360,92049421,12453616,655360,13762560,440401920,419430400,0,0,0,0,0,0,0,0,0,1310720,655360,0,1310720,25372471,1360537482,179640151,81920,0,0,0,0,1.89903,0.00151174,81920,1,1,256,1,1,8,0,0
"735",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,25165824,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99.797662,0.854492,0.478714,0.478942,21,100,100,95.238095,0.000124,11.403459,0,0,0,0,8,4,0,0,0,0,12582912,3145728,6401864,3141794,50,0,106.930707,53.465353,213.861413,53.465353,108.807221,53.39849,106.930707,0,0,0,0,50,100,6291456,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,25165824,25165824,0,0,0,16515072,16517120,"High (8)","Low (1)",0,"Idle (0)",25165824,0,301989888,0,25165824,75497472,75497472,0,15730688,1572864,1572864,11010048,3932160,0,0,0.849984,3.514605,92.373597,0,0,1.716245,0.018814,0.099051,1.015876,0.411828,0,5,6398217,3145734,0,0,50,0,0,106.930707,53.465353,6291456,3145728,108.745236,53.465455,0,89.108398,"Low (3)",0,0,"Low (1)",0,0.675043,0.274689,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",9437952,9436416,6291968,6290944,3145752,3256120,1570584,1570491,1570574,1570669,3145752,3145736,3145728,3145728,1572864,1572864,0,0,0,0,3145824,3145799,1572868,1572866,0,0,0,5,30550040,0,0,50331648,0,0,0,0,25165824,0,0,0,0,0,0,0,0,0,0,786432,105127363,14943983,786432,16515072,528482304,503316480,0,0,0,0,0,0,0,0,0,1572864,786432,0,1572864,30470815,1625223456,216563685,98304,0,0,0,0,2.191747,0.001740786,98304,1,1,256,1,1,8,0,0
"736",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,29360128,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99.819812,0.854035,0.542392,0.542579,21,100,100,95.238095,9.3e-05,12.918608,0,0,0,0,8,4,0,0,0,0,14680064,3670016,7450440,3666076,50,0,106.88976,53.44488,213.779519,53.44488,108.497584,53.387503,106.88976,0,0,0,0,50,100,7340032,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,29360128,29360128,0,0,0,19267584,19269632,"High (8)","Low (2)",0,"Idle (0)",29360128,0,352321536,0,29360128,88080384,88080384,0,18352128,1835008,1835008,12845056,4587520,0,0,0.843158,3.463371,92.527493,3.2e-05,0,1.62324,0.019684,0.097913,1.009093,0.416017,0,5,7340199,3670022,0,0,50,0,0,106.88976,53.44488,7340032,3670016,106.892192,53.444967,0,76.349609,"Mid (4)",0,0,"Low (1)",0,0.771113,0.322262,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",11010816,11009280,7340416,7339648,3670024,3670016,1833058,1833073,1833042,1833124,3670024,3670016,3670016,3670016,1835008,1835008,0,0,0,0,3670048,3670055,1835013,1835009,0,0,5,0,35582524,0,0,58720256,0,0,0,0,29360128,0,0,0,0,0,0,0,0,0,0,917504,122409713,17434353,917504,19267584,616562688,587202560,0,0,0,0,0,0,0,0,0,1835008,917504,0,1835008,35512260,1903738016,243019349,114688,0,0,0,0,2.495488,0.002031652,114688,1,1,256,1,1,8,0,0
"737",8,5.2,9,"GTX-980",0,1216,2048,2,256,3505,"224,32","vectorAdd",8,33554432,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",99.827087,0.849489,0.478975,0.488074,21,100,100,95.238095,8.1e-05,11.620855,0,0,0,0,8,4,0,0,0,0,16777216,4194304,8388632,4189270,50,0,107.538075,53.769037,215.07615,53.769037,107.538383,53.704504,107.538075,0,0,0,0,50,100,8388608,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432,33554432,0,0,0,22020096,22022144,"High (8)","Low (1)",0,"Idle (0)",33554432,0,402653184,0,33554432,100663296,100663296,0,20973568,2097152,2097152,14680064,5242880,0,0,0.854496,3.550967,92.260249,0,0,1.796061,0.018816,0.095121,1.025358,0.398931,0,5,8388679,4194310,0,0,50,0,0,107.538075,53.769037,8388608,4194304,107.538985,53.769114,0,67.210938,"Low (3)",0,0,"Low (1)",0,0.678999,0.284665,0,"GeForce GTX 980 (0)",2,14,"vectorAdd(float const *, float const *, float*, int)",12583488,12582336,8389120,8388096,4266822,4194304,2093365,2095596,2093834,2093931,4266779,4266774,4194304,4194304,2097152,2097152,0,0,0,0,4194400,4194375,2097152,2097158,0,0,4,1,41369984,0,0,67108864,0,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,1048576,140169118,19924723,1048576,22020096,704643072,671088640,0,0,0,0,0,0,0,0,0,2097152,1048576,0,2097152,41298597,2257859318,280545542,131072,0,0,0,0,2.744662,0.002322199,131072,1,1,256,1,1,8,0,0
